Run,BioSample,BioProject,Organism,LibraryLayout,GeoLoc_Continent,GeoLoc_Country,GeoLoc_Region,GeoLoc_Reef,Life_Stage,Treatment,Time_Point,Genotype
SRR14713558,SAMN19515458,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,DRxDR
SRR14713559,SAMN19515485,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxBK
SRR14713560,SAMN19515485,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxBK
SRR14713561,SAMN19515485,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxBK
SRR14713562,SAMN19515484,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxBK
SRR14713563,SAMN19515484,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxBK
SRR14713564,SAMN19515484,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxBK
SRR14713565,SAMN19515483,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxBK
SRR14713566,SAMN19515483,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxBK
SRR14713567,SAMN19515483,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxBK
SRR14713568,SAMN19515600,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,LSxSB
SRR14713569,SAMN19515600,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,LSxSB
SRR14713570,SAMN19515600,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,LSxSB
SRR14713571,SAMN19515599,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,LSxSB
SRR14713572,SAMN19515599,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,LSxSB
SRR14713573,SAMN19515599,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,LSxSB
SRR14713577,SAMN19515475,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713578,SAMN19515475,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713579,SAMN19515475,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713580,SAMN19515474,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713581,SAMN19515474,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713582,SAMN19515474,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713583,SAMN19515473,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713584,SAMN19515473,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713585,SAMN19515473,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713586,SAMN19515497,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713587,SAMN19515497,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713588,SAMN19515497,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713589,SAMN19515496,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713590,SAMN19515496,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713591,SAMN19515496,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713592,SAMN19515495,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713593,SAMN19515495,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713594,SAMN19515495,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713598,SAMN19515493,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713599,SAMN19515493,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713600,SAMN19515493,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713607,SAMN19515490,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713608,SAMN19515490,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713609,SAMN19515490,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxCU
SRR14713610,SAMN19515489,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713611,SAMN19515489,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713612,SAMN19515489,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713613,SAMN19515488,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713614,SAMN19515488,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713615,SAMN19515488,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713616,SAMN19515487,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713617,SAMN19515487,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713618,SAMN19515487,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713619,SAMN19515486,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,LSxLS
SRR14713620,SAMN19515486,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,LSxLS
SRR14713621,SAMN19515486,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,LSxLS
SRR14713622,SAMN19515512,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713623,SAMN19515512,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713624,SAMN19515512,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713625,SAMN19515511,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713626,SAMN19515511,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713627,SAMN19515511,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713628,SAMN19515510,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713629,SAMN19515510,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713630,SAMN19515510,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713631,SAMN19515509,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713632,SAMN19515509,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713633,SAMN19515509,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713634,SAMN19515508,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713635,SAMN19515508,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713636,SAMN19515508,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713637,SAMN19515507,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713638,SAMN19515507,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713639,SAMN19515507,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713640,SAMN19515506,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713641,SAMN19515506,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713642,SAMN19515506,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713643,SAMN19515505,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713644,SAMN19515505,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713645,SAMN19515505,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713646,SAMN19515575,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713647,SAMN19515575,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713648,SAMN19515575,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713649,SAMN19515574,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713650,SAMN19515574,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713651,SAMN19515574,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713652,SAMN19515573,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713653,SAMN19515573,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713654,SAMN19515573,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713655,SAMN19515572,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713656,SAMN19515572,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713657,SAMN19515572,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713658,SAMN19515571,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,LSxLS
SRR14713659,SAMN19515571,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,LSxLS
SRR14713660,SAMN19515571,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,LSxLS
SRR14713661,SAMN19515570,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,CUxDR
SRR14713662,SAMN19515570,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,CUxDR
SRR14713663,SAMN19515570,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,CUxDR
SRR14713664,SAMN19515569,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713665,SAMN19515569,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713666,SAMN19515569,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713667,SAMN19515568,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,DRxSB
SRR14713668,SAMN19515568,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,DRxSB
SRR14713669,SAMN19515568,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,DRxSB
SRR14713670,SAMN19515662,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14713671,SAMN19515662,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14713672,SAMN19515662,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14713676,SAMN19515660,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14713677,SAMN19515660,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14713678,SAMN19515660,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14713685,SAMN19515683,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713686,SAMN19515683,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713687,SAMN19515683,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713688,SAMN19515682,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713689,SAMN19515682,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713690,SAMN19515682,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713691,SAMN19515681,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713692,SAMN19515681,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713693,SAMN19515681,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713694,SAMN19515680,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713696,SAMN19515680,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713697,SAMN19515679,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713698,SAMN19515679,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713699,SAMN19515679,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713703,SAMN19515677,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713704,SAMN19515677,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713705,SAMN19515677,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713706,SAMN19515676,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713707,SAMN19515676,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713708,SAMN19515676,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713709,SAMN19515675,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713710,SAMN19515675,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713711,SAMN19515675,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713712,SAMN19515674,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713713,SAMN19515674,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713714,SAMN19515674,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713715,SAMN19515673,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713716,SAMN19515673,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713717,SAMN19515673,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713718,SAMN19515687,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713719,SAMN19515687,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713720,SAMN19515687,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713721,SAMN19515686,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713722,SAMN19515686,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713723,SAMN19515686,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxSB
SRR14713724,SAMN19515567,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713725,SAMN19515567,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713726,SAMN19515567,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14713730,SAMN19515565,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,DRxDR
SRR14713731,SAMN19515565,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,DRxDR
SRR14713732,SAMN19515565,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,DRxDR
SRR14713733,SAMN19515564,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,LSxLS
SRR14713734,SAMN19515564,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,LSxLS
SRR14713735,SAMN19515564,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,LSxLS
SRR14713738,SAMN19515590,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713739,SAMN19515589,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713740,SAMN19515589,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713741,SAMN19515589,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713742,SAMN19515588,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713743,SAMN19515588,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713744,SAMN19515588,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713745,SAMN19515587,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713746,SAMN19515587,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713747,SAMN19515587,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713748,SAMN19515586,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713749,SAMN19515586,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713750,SAMN19515586,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxDR
SRR14713751,SAMN19515585,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713752,SAMN19515585,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713753,SAMN19515585,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxLS
SRR14713754,SAMN19515584,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713755,SAMN19515584,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713756,SAMN19515584,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713757,SAMN19515583,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713758,SAMN19515583,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713759,SAMN19515583,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,BKxBK
SRR14713760,SAMN19515582,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
SRR14713761,SAMN19515582,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,SBxSB
